job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked,attention_reasons
anthropic_software_engineer_infrastructure_interpretability_5388612008,anthropic,"Software Engineer, Infrastructure, Interpretability","San Francisco, CA",https://job-boards.greenhouse.io/anthropic/jobs/5388612008,https://job-boards.greenhouse.io/anthropic/jobs/5388612008,greenhouse,2026-08-21,2026-08-12,,open,67,C,applied_ml,mid,"Interpretability: you'll help define its charter, not just execute it.&nbsp; Interpretability research requires deep access to frontier models while retaining a high degree of research flexibility. | You may be a good fit if you: Are highly proficient in at least one programming language (e.g., Python, Rust, Go, Java) and productive with Python. | Have significant experience building and operating secure and scalable software infrastructure - cloud systems, distributed systems, or developer tooling. | Are curious about interpretability research and its role in AI safety (though no research experience is required!) Care about the societal impacts and ethics of your work Strong candidates may also ha | Experience with data warehousing, large-scale storage systems, and data lifecycle management - especially for research. | Experience with compute schedulers and accelerator fleet management. | Experience building developer productivity tooling and observability stacks. | Experience buildin",agentic RAG systems (Fortinet); RAG pipelines (Fortinet); Python; Kubernetes; distributed systems,production LLM deployment at scale; Kubernetes/cloud infra,applied_ml,medium,medium,2026-08-21,,179429ee7785ba73,tracking/job_descriptions/active/anthropic__Software_Engineer_Infrastructure_Interpretability__5388612008.md,false,anthropic,gh_5388612008,false,,,L4,STRETCH,49.2,"fit=8.0 research=3.0(+agentic,multimodal,planning,rag,research) tech=1.8 agentic=1.56(+agentic) pt=0.62(+preference) attainability=12.5['no_years_bar'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=7.2 strategy=6.0 referral=1.5 loc=3.0 urgency=2.0",medium,,,2026-09-06,45.6,9.3,distributed systems; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving,,2026-08-23,,,useful,,2026-08-26,,,,16,thin_jd
anthropic_machine_learning_infrastructure_engineer_safeguards_research_5364804008,anthropic,"Machine Learning Infrastructure Engineer, Safeguards Research","San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5364804008,https://job-boards.greenhouse.io/anthropic/jobs/5364804008,greenhouse,2026-08-21,2026-07-21,,open,65,C,applied_ml,mid,"Strong candidates will have a track record of solving large-scale systems and data problems and will be excited to grow deep machine learning expertise alongside it. | Own the training, evaluation, and scoring workflows researchers use, with a focus on cutting the time between an idea and a result Design tooling and interfaces, including libraries and command line t | Experience building and operating data-intensive or distributed systems in production. | Experience building tooling or infrastructure that other engineers or researchers use as a dependency Comfort working across the research-to-deployment pipeline, from exploratory experiments to produc | Experience with high-performance, large-scale machine learning systems. | Familiarity with language modeling and transformers, including working with model internals. | Experience with machine learning framework internals, GPU or accelerator programming, or inference optimization. | Experience building experiment tracking, caching laye",RAG pipelines (Fortinet); inference optimization; Python; LLM evaluation work; distributed systems,production LLM deployment at scale,applied_ml,medium,medium,2026-08-21,,58c05761271c4f5c,tracking/job_descriptions/active/anthropic__Machine_Learning_Infrastructure_Engineer_Safeguards_Research__5364804008.md,false,anthropic,gh_5364804008,false,,,L4,STRETCH,49.0,"fit=8.0 research=3.27(+evaluation,inference optimization,multimodal,rag,research) tech=4.95 agentic=0.0(+) pt=0.62(+preference) attainability=12.5['no_years_bar'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=7.2 strategy=5.0 referral=1.5 loc=3.0 urgency=1.0",medium,,,2026-09-06,54.5,24.1,data pipelines; distributed systems; inference; machine learning; optimization; python; rag; transformers,golang; pytorch; vllm; onnx; opensearch; elasticsearch; hugging face; ray; model serving; deep learning,,2026-08-23,,,useful,,2026-08-26,,,,16,thin_jd
anthropic_applied_ai_engineer_startups_5387827008,anthropic,"Applied AI Architect, Startups","San Francisco, CA | New York City, NY",https://job-boards.greenhouse.io/anthropic/jobs/5387827008,https://job-boards.greenhouse.io/anthropic/jobs/5387827008,greenhouse,2026-08-19,2026-08-19,,open,82,A,agentic_ai,Senior,"Applied AI Architect on the Startups team at Anthropic, you will win the trust of founders and engineers by being an exceptional technical partner, helping startups successfully build on the Claude De | You'll combine deep technical expertise with a builder-first mindset to help startups architect innovative LLM solutions, win technical evaluations, and get the most out of Claude. | You'll leverage your expertise to help founders understand Claude's capabilities, develop evals, and design architectures that maximize the value of our AI systems. | You may be a good fit if you have:. | 3+ years of experience in technical customer-facing roles such as. | Experience working with startups or high-growth technology companies; you understand the velocity and constraints of early-stage companies. | Deep technical proficiency with building and scaling AI products, a pulse on AI engineering best practices, and the ability to demonstrate why Claude is the best foundation. | Hands-on experience bu",RAG pipelines (Fortinet); Python; LLM evaluation work,production LLM deployment at scale,agentic,high,medium,2026-08-22,"Posted today - very fresh. Visa sponsorship confirmed. [JD refetched 2026-08-22 from Greenhouse API] | audit 2026-08-26: borderline - Role is customer-facing pre-sales (Solutions Architect/Sales Engineer track partnering with AEs), not a hands-on ML/AI engineering or research role in candidate's target list; Requires '3+ years of experience in technical customer-facing roles' plus a track record of selling technical products, which the candidate's production ML background does not directly satisfy",a84cb61322d33570,"tracking/job_descriptions/active/anthropic__Applied_AI_Architect,_Startups__5387827008.md",false,anthropic,gh_5387827008,false,2026-08-22,,L4,STRETCH,45.5,"fit=8.0 research=2.73(+evaluation,multimodal,rag,research) tech=0.9 agentic=0.0(+) pt=0.62(+preference) attainability=13.0[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=7.2 strategy=5.5 referral=0.5 loc=3.0 urgency=2.0",medium,,,2026-09-06,43.4,5.6,python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,,2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd
spycloud_senior_data_scientist_applied_ml_4448639725,SpyCloud,"Senior Data Scientist, Applied ML","Austin, TX",https://www.linkedin.com/jobs/view/4448639725/,https://www.linkedin.com/jobs/view/4448639725/,linkedin,2026-08-22,2026-08-03,,open,0,C,eval_inference,senior,"cyber, detection, evaluation, fraud, incident, machine learning, malware, python, pytorch, research, security, threat",,,,,medium,2026-08-22,L1 security-AI sweep 2026-08-22; years_bar=4; security_domain=True,5ece76848ffb355a,tracking/job_descriptions/active/spycloud__senior_data_scientist_applied_ml__4448639725.md,,spycloud,li_4448639725,false,,,L4,STRETCH,42.5,"fit=8.0 research=4.23(+evaluation,experimentation,prototype,rag,research) tech=2.7 agentic=0.0(+) pt=0.62(+data engine) attainability=12.0[] advantage=1.2['security_domain_relevance'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=2.0",medium,,,2026-09-06,50.0,16.7,machine learning; optimization; pandas; python; pytorch; scikit-learn,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd
sr_ai_engineer_wf_4612622,Mapgenesys,Sr Ai Engineer,San Francisco,https://wellfound.com/jobs/4612622-sr-ai-engineer,https://wellfound.com/jobs/4612622-sr-ai-engineer,wellfound,2026-08-22,,2026-08-22,open,69,B,agentic_ai,5+ yrs,"Experience with agentic AI frameworks — LangChain, LangGraph, CrewAI, AutoGen, or similar. | Experience with IT operations, NOC, or ITSM platforms (ServiceNow, PagerDuty, etc.). | Experience with MCP (Model Context Protocol) or similar tool-use frameworks. | Familiarity with vector databases (pgvector, Pinecone, Weaviate, Qdrant). | Experience deploying LLM systems in cloud-native environments (AWS/GCP/Azure, Kubernetes) ──────────────────────────────────────────────────────────── Why Join.",agentic RAG systems (Fortinet); RAG pipelines (Fortinet); retrieval systems; Python; LLM evaluation work; agent systems (ATHENA supervisor-worker); multi-agent architecture (ATHENA); tool-use integration; LangGraph; LangChain; Kubernetes,production LLM deployment at scale; Kubernetes/cloud infra,base_agentic_ai.tex,medium,low,2026-08-22,"visa=Not Available; remote=; salary=$200k-$230k; size= | audit 2026-08-26: borderline - Must-have '5+ Python' slightly exceeds candidate's ~4.5 years and is not phrased flexibly; Otherwise exceptional fit: multi-agent reasoning, agentic RAG/hybrid retrieval, model routing for cost/latency, guardrails, and IT-ops/security AIOps all map directly to candidate strengths",c4ba1cdd1129e1a2,tracking/job_descriptions/active/sr_ai_engineer_wf_4612622.md,False,,,,,,L4,STRETCH,54.3,"fit=10.0 research=5.18(+agentic,agents,evaluation,planning,rag) tech=2.7 agentic=8.0(+agentic,autonomous agents,langchain,langgraph) pt=0.62(+preference) attainability=10.5[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.0 referral=1.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,46.5,20.4,agentic ai; fastapi; inference; langchain; langgraph; machine learning; optimization; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,posting date unknown/unparseable,2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd;date_posted unknown
reka_member_of_technical_staff_gpu_performance_eng_ash_Reka_6595a48b-8dfc-4,Reka,Member of Technical Staff (GPU Performance Engineer),"US, UK, Singapore, Remote",https://jobs.ashbyhq.com/Reka/6595a48b-8dfc-479d-ba2a-0bf9d188ec4d,https://jobs.ashbyhq.com/Reka/6595a48b-8dfc-479d-ba2a-0bf9d188ec4d,ashby,2026-08-22,,,open,0,C,eval_inference,staff,"cuda, fine-tuning, post-training, python, pytorch, research, rl",,,,,low,2026-08-22,"L2 lab sweep 2026-08-22 (official ATS board Reka) | audit 2026-08-26: borderline - Role targets GPU performance engineering (CUDA/C++ debugging, profiling, large-scale training clusters) which candidate's profile does not demonstrate; candidate strength is agentic AI, evals, and application-level inference; Partial transferable fit: vLLM/ONNX serving efficiency and academic RL (PPO/DQN) map loosely to the serving-optimization and post-training RL portions of the role",3dcbc0539ad9037f,tracking/job_descriptions/active/reka__member_of_technical_staff_gpu_performance_eng__ash_Reka_6595a48b-8dfc-4.md,,reka,ash_Reka_6595a48b-8dfc-479d-ba2a-0bf9d188ec4d,false,2026-08-23,,L4,STRETCH,52.0,"fit=8.0 research=3.82(+agentic,fine-tuning,multimodal,post-training,rag) tech=7.66 agentic=1.56(+agentic) pt=2.46(+post-training,reinforcement learning) attainability=13.0['no_years_bar', 'accepts_transferable'] advantage=0.0[] company=6.0 strategy=6.0 referral=0.5 loc=2.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,39.7,18.6,cuda; deep learning; model serving; profiling; python; pytorch,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; inference,no requirements/qualifications section found in description; posting date unknown/unparseable,2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd;date_posted unknown
ai_engineer_clone_wf_4465432,Influur,Ai Engineer Clone,New York City •,https://wellfound.com/jobs/4465432-ai-engineer-clone,https://wellfound.com/jobs/4465432-ai-engineer-clone,wellfound,2026-08-22,,2026-08-22,open,63,B,agentic_ai,4+ yrs,"Why this matters: We have 3 years of proprietary data on what makes influencer content go viral. | Your Skillset Solid experience designing multi AI agent architectures with memory, tool use, and feedback loops (LangChain, CrewAI, or custom orchestration), using LLMs such as those from OpenAI, Anth | Expertise in full-stack development (Node.js, Next.js) and scalable systems. | Strong proficiency in Python is a plus. | Experience building RAG systems. | Experience building and integrating APIs (REST) in Node.js. | Hands-on experience using AI-powered IDE tools such as Cursor. | Deep knowledge of which models to be used whenCreating and using embeddings.",RAG pipelines (Fortinet); Python; PPO research (CAD); agent systems (ATHENA supervisor-worker); tool-use integration; LangChain; Docker; Kubernetes,production LLM deployment at scale; Kubernetes/cloud infra,base_agentic_ai.tex,medium,low,2026-08-22,visa=Not Available; remote=; salary=$200k-$200k; size=,5ef7abf8863c1c16,tracking/job_descriptions/active/ai_engineer_clone_wf_4465432.md,False,,,,,,L4,STRETCH,48.5,"fit=10.0 research=2.73(+agents,memory,rag,research,tool use) tech=2.25 agentic=3.12(+langchain,orchestration,tool use) pt=0.62(+preference) attainability=12.0[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.5 referral=1.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,43.2,14.8,docker; go; langchain; optimization; ppo; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown
ai_engineer_wf_3890200,Influur,Ai Engineer,San Francisco,https://wellfound.com/jobs/3890200-ai-engineer,https://wellfound.com/jobs/3890200-ai-engineer,wellfound,2026-08-22,,2026-08-22,open,64,B,agentic_ai,2+ yrs,"Why this matters: We have 3 years of proprietary data on what makes influencer content go viral. | Your Skillset Solid experience designing multi AI agent architectures with memory, tool use, and feedback loops (LangChain, CrewAI, or custom orchestration), using LLMs such as those from OpenAI, Anth | Expertise in full-stack development (Node.js, Next.js) and scalable systems. | Strong proficiency in Python is a plus. | Experience building RAG systems. | Experience building and integrating APIs (REST) in Node.js. | Hands-on experience using AI-powered IDE tools such as Cursor. | Deep knowledge of which models to be used whenCreating and using embeddings.",RAG pipelines (Fortinet); Python; PPO research (CAD); agent systems (ATHENA supervisor-worker); tool-use integration; LangChain; Docker; Kubernetes,production LLM deployment at scale; Kubernetes/cloud infra,base_agentic_ai.tex,medium,low,2026-08-22,visa=Not Available; remote=; salary=$200k-$200k; size=,b3eec46a90baa73e,tracking/job_descriptions/active/ai_engineer_wf_3890200.md,False,,,,,,L4,STRETCH,48.5,"fit=10.0 research=2.73(+agents,memory,rag,research,tool use) tech=2.25 agentic=3.12(+langchain,orchestration,tool use) pt=0.62(+preference) attainability=12.0[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.5 referral=1.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,44.3,16.7,docker; go; langchain; machine learning; optimization; ppo; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown
senior_ai_engineer_wf_4171955,Fieldguide,Senior Ai Engineer,San Francisco,https://wellfound.com/jobs/4171955-senior-ai-engineer,https://wellfound.com/jobs/4171955-senior-ai-engineer,wellfound,2026-08-22,,2026-08-22,open,63,B,agentic_ai,6+ yrs,"Experience We care more about capability and trajectory than years on a resume, but most strong candidates have: 3–6+ years shipping production software in complex, real-world systems Strong command o | Worked with vector databases, embedding models, and RAG architectures Hands-on experience with modern LLM APIs (OpenAI, Gemini, Anthropic) and agent frameworks Comfortable operating in ambiguity and t",agentic RAG systems (Fortinet); RAG pipelines (Fortinet); retrieval systems; Python; LLM evaluation work; agent systems (ATHENA supervisor-worker),production LLM deployment at scale,base_agentic_ai.tex,medium,low,2026-08-22,visa=Not Available; remote=; salary=$190k-$255k; size=,5a7f3e7464e54275,tracking/job_descriptions/active/senior_ai_engineer_wf_4171955.md,False,,,,,,L4,STRETCH,48.1,"fit=10.0 research=4.09(+agentic,agents,evaluation,prototype,rag) tech=0.9 agentic=4.16(+agent framework,agentic,orchestration) pt=0.62(+preference) attainability=10.5[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.5 referral=1.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,31.9,5.6,python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,no requirements/qualifications section found in description; posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown
li_cartesia_researcher_post_training_4317542784,Cartesia,"Researcher, Post Training","San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4317542784/,https://www.linkedin.com/jobs/view/4317542784/,linkedin,2026-08-22,,,open,0,C,post_training,unknown,"alignment, evaluation, fine-tuning, post-training, preference, reasoning, research, rlhf",,JD mentions PhD,,,low,2026-08-22,"LinkedIn sweep 2026-08-22; queries: Post-Training LLM, Research Engineer Machine Learning [connections:3 @company: Sathwik Tejaswi Madhusudan (Post Training Research); Sri Vamsi Putti (Engineer (CS @ Georgia Tech)); Elliot Michaels (Head of Talent)]",739eeda26df8c28a,tracking/job_descriptions/active/cartesia_linkedin_4317542784.md,,cartesia,li_4317542784,false,,,L4,STRETCH,47.4,"fit=8.0 research=5.45(+alignment,evaluation,fine-tuning,model improvement,multimodal) tech=0.45 agentic=0.0(+) pt=5.54(+alignment,model improvement,post-training,preference) attainability=11.5['no_years_bar'] advantage=1.2['existing_connection_or_referral'] company=4.8 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,30.8,3.7,machine learning; optimization,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,no requirements/qualifications section found in description; posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,Sathwik Tejaswi Madhusudan;Sri Vamsi Putti;Elliot Michaels,https://www.linkedin.com/in/sat95/;https://www.linkedin.com/in/srivamsi-putti/;https://www.linkedin.com/in/elliotmichaels/,15,thin_jd;date_posted unknown
ai_engineer_wf_3718271,Fieldguide,Ai Engineer,San Francisco,https://wellfound.com/jobs/3718271-ai-engineer,https://wellfound.com/jobs/3718271-ai-engineer,wellfound,2026-08-22,,2026-08-22,open,62,B,agentic_ai,3+ yrs,"Experience We care more about capability and trajectory than years on a resume, but most strong candidates have: 1–3 years shipping production software in real-world systems Proficiency in TypeScript  | Familiarity with retrieval pipelines, RAG concepts, or vector databases is a plus. | Experience with React and Postgres is helpful but not required Comfortable working in ambiguity with direction from senior engineers What Should Excite.",agentic RAG systems (Fortinet); RAG pipelines (Fortinet); retrieval systems; Python; LLM evaluation work; agent systems (ATHENA supervisor-worker),production LLM deployment at scale,base_agentic_ai.tex,medium,low,2026-08-22,visa=Not Available; remote=; salary=$150k-$220k; size=,9e415aa35fe9022e,tracking/job_descriptions/active/ai_engineer_wf_3718271.md,False,,,,,,L4,STRETCH,47.0,"fit=10.0 research=4.09(+agentic,agents,evaluation,prototype,rag) tech=0.9 agentic=1.56(+agentic) pt=0.62(+preference) attainability=12.0[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.5 referral=1.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,38.7,7.4,ios; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown
magic_dev_member_of_technical_staff_security_engineer_ash_magic.dev_f9b3e872-c,Magic.dev,"Member of Technical Staff, Security Engineer",San Francisco,https://jobs.ashbyhq.com/magic.dev/f9b3e872-cffa-400a-b9e0-621149c5f566,https://jobs.ashbyhq.com/magic.dev/f9b3e872-cffa-400a-b9e0-621149c5f566,ashby,2026-08-22,,,open,0,C,agent_reasoning,staff,"agent, inference, llm, python, research, rl",,,,,low,2026-08-22,"L2 lab sweep 2026-08-22 (official ATS board magic.dev) | audit 2026-08-26: borderline - Security engineering role (offensive-leaning: cloud Linux exploit dev, MITRE ATT&CK depth) diverges from candidate's ML/agentic-AI core profile; Partial fit via transferable skills: Fortinet security-domain AIOps, Golang/Python production systems, distributed infra scaling, and agentic-AI experience relevant to prompt-injection/LLM attack-vector guardrails",2ae0b7587841ef39,tracking/job_descriptions/active/magic_dev__member_of_technical_staff_security_engineer__ash_magic.dev_f9b3e872-c.md,,magic_dev,ash_magic.dev_f9b3e872-cffa-400a-b9e0-621149c5f566,false,2026-08-23,,L4,STRETCH,46.9,"fit=8.0 research=3.41(+agentic,agents,alignment,model behavior,research) tech=4.05 agentic=1.56(+agentic) pt=0.62(+alignment) attainability=13.0['no_years_bar', 'accepts_transferable'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0",medium,date_posted unknown,,2026-09-06,35.2,11.1,distributed systems; inference; python,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving,no requirements/qualifications section found in description; posting date unknown/unparseable,2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd;date_posted unknown
